z, Pressure_0, Pressure_1, Pressure_2, Pressure_3, Pressure_4, Velocity_0, GasTemperature_0, SolidTemperature_0, CH4_0, CO_0, O2_0, CO2_0, H2_0, H2O_0, AR_0, H(s)_0, O(s)_0, CH4(s)_0, H2O(s)_0, CO2(s)_0, CO(s)_0, OH(s)_0, C(s)_0, HCO(s)_0, CH(s)_0, CH3(s)_0, CH2(s)_0, COOH(s)_0, Ni(s)_0, Velocity_1, GasTemperature_1, SolidTemperature_1, CH4_1, CO_1, O2_1, CO2_1, H2_1, H2O_1, AR_1, H(s)_1, O(s)_1, CH4(s)_1, H2O(s)_1, CO2(s)_1, CO(s)_1, OH(s)_1, C(s)_1, HCO(s)_1, CH(s)_1, CH3(s)_1, CH2(s)_1, COOH(s)_1, Ni(s)_1, Velocity_2, GasTemperature_2, SolidTemperature_2, CH4_2, CO_2, O2_2, CO2_2, H2_2, H2O_2, AR_2, H(s)_2, O(s)_2, CH4(s)_2, H2O(s)_2, CO2(s)_2, CO(s)_2, OH(s)_2, C(s)_2, HCO(s)_2, CH(s)_2, CH3(s)_2, CH2(s)_2, COOH(s)_2, Ni(s)_2, Velocity_3_3, GasTemperature_3_3, SolidTemperature_3_3, CH4_3_3, CO_3_3, O2_3_3, CO2_3_3, H2_3_3, H2O_3_3, AR_3_3, H(s)_3_3, O(s)_3_3, CH4(s)_3_3, H2O(s)_3_3, CO2(s)_3_3, CO(s)_3_3, OH(s)_3_3, C(s)_3_3, HCO(s)_3_3, CH(s)_3_3, CH3(s)_3_3, CH2(s)_3_3, COOH(s)_3_3, Ni(s)_3_3, Velocity_4_4, GasTemperature_4_4, SolidTemperature_4_4, CH4_4_4, CO_4_4, O2_4_4, CO2_4_4, H2_4_4, H2O_4_4, AR_4_4, H(s)_4_4, O(s)_4_4, CH4(s)_4_4, H2O(s)_4_4, CO2(s)_4_4, CO(s)_4_4, OH(s)_4_4, C(s)_4_4, HCO(s)_4_4, CH(s)_4_4, CH3(s)_4_4, CH2(s)_4_4, COOH(s)_4_4, Ni(s)_4_4, 
0.000526316, 1.00024e+06, 1.00024e+06, 1.00024e+06, 1.00193e+06, 1.00156e+06, 0.141912, 1173, 1173, 0.174289, 0.0183543, 4.83707e-17, 0.0288521, 0.189426, 0.589069, 8.88394e-06, 0.25611, 0.00753681, 4.25346e-09, 0.00428429, 2.37873e-05, 0.260653, 0.000237505, 8.36167e-08, 6.42844e-11, 1.47538e-11, 1.22745e-09, 3.80243e-10, 4.93439e-08, 0.471155, 0.141784, 1173, 1173, 0.174533, 0.0183406, 4.91022e-17, 0.0290504, 0.188165, 0.589902, 8.90084e-06, 0.255516, 0.00760582, 4.26376e-09, 0.00429473, 2.39871e-05, 0.260684, 0.00023888, 8.29695e-08, 6.40877e-11, 1.48419e-11, 1.23171e-09, 3.8232e-10, 4.95925e-08, 0.471636, 0.141225, 1173, 1173, 0.17571, 0.018234, 5.2718e-17, 0.029733, 0.182722, 0.593592, 8.95643e-06, 0.253002, 0.00791911, 4.31308e-09, 0.00434232, 2.48288e-05, 0.260567, 0.000245097, 8.00042e-08, 6.30882e-11, 1.52502e-11, 1.25191e-09, 3.91979e-10, 5.05868e-08, 0.473899, 0.138896, 1173, 1173, 0.187868, 0.0144743, 7.71087e-17, 0.0238638, 0.156916, 0.616868, 9.0708e-06, 0.246425, 0.010063, 4.85089e-09, 0.00474687, 2.50701e-05, 0.240794, 0.000288869, 5.53842e-08, 4.88609e-11, 1.86989e-11, 1.45399e-09, 4.75563e-10, 4.74012e-08, 0.497658, 0.137693, 1173, 1173, 0.188965, 0.0144825, 8.4603e-17, 0.0246918, 0.150874, 0.620978, 9.13678e-06, 0.242795, 0.0105881, 4.90167e-09, 0.00480052, 2.63813e-05, 0.241351, 0.00029798, 5.31964e-08, 4.81504e-11, 1.93236e-11, 1.48143e-09, 4.90026e-10, 4.89046e-08, 0.500141, 
0.00157895, 1.00023e+06, 1.00023e+06, 1.00023e+06, 1.00185e+06, 1.00147e+06, 0.150514, 1173, 1173, 0.13234, 0.0345665, 1.65017e-17, 0.042939, 0.280863, 0.509283, 8.40399e-06, 0.269116, 0.00379292, 2.78721e-09, 0.00319646, 2.25762e-05, 0.317128, 0.000145536, 2.32157e-07, 1.27213e-10, 8.00266e-12, 7.65587e-10, 2.10133e-10, 5.69605e-08, 0.406598, 0.150211, 1173, 1173, 0.132649, 0.0346179, 1.685e-17, 0.0434709, 0.278552, 0.510702, 8.43204e-06, 0.2683, 0.00383924, 2.79678e-09, 0.00320887, 2.28858e-05, 0.31744, 0.000146706, 2.30203e-07, 1.27016e-10, 8.05809e-12, 7.68531e-10, 2.11499e-10, 5.75038e-08, 0.407043, 0.149084, 1173, 1173, 0.135011, 0.0338724, 1.80137e-17, 0.0438186, 0.271314, 0.515976, 8.48874e-06, 0.266764, 0.00401201, 2.86776e-09, 0.00326616, 2.33997e-05, 0.315708, 0.000151303, 2.1879e-07, 1.23569e-10, 8.35141e-12, 7.89361e-10, 2.19047e-10, 5.8028e-08, 0.410075, 0.147724, 1173, 1173, 0.147305, 0.0275877, 2.25677e-17, 0.0374232, 0.252416, 0.53526, 8.52139e-06, 0.268209, 0.00465923, 3.2641e-09, 0.00353465, 2.2162e-05, 0.296302, 0.00016962, 1.6683e-07, 1.01351e-10, 9.79577e-12, 9.05729e-10, 2.56927e-10, 5.30655e-08, 0.427103, 0.144442, 1173, 1173, 0.151881, 0.0270671, 2.86426e-17, 0.0403099, 0.230469, 0.550264, 8.77642e-06, 0.260531, 0.00533375, 3.4206e-09, 0.00369322, 2.48786e-05, 0.295972, 0.000185508, 1.47807e-07, 9.65552e-11, 1.07149e-11, 9.57275e-10, 2.79381e-10, 5.69177e-08, 0.43426, 
0.00263158, 1.00022e+06, 1.00022e+06, 1.00021e+06, 1.00176e+06, 1.00138e+06, 0.155827, 1173, 1173, 0.108749, 0.0462912, 1.03374e-17, 0.0483503, 0.329318, 0.467284, 8.13877e-06, 0.271418, 0.0027646, 2.13327e-09, 0.00273168, 2.2045e-05, 0.344237, 0.000114864, 3.69794e-07, 1.71818e-10, 5.85226e-12, 5.81909e-10, 1.51917e-10, 6.0209e-08, 0.378711, 0.155338, 1173, 1173, 0.109365, 0.0461967, 1.02277e-17, 0.0488226, 0.326522, 0.469085, 8.1661e-06, 0.270736, 0.00280392, 2.14911e-09, 0.00274701, 2.23128e-05, 0.3442, 0.000116002, 3.65144e-07, 1.71036e-10, 5.9099e-12, 5.86247e-10, 1.53469e-10, 6.06813e-08, 0.379374, 0.154399, 1173, 1173, 0.112458, 0.0447415, 1.10936e-17, 0.0486184, 0.319532, 0.474642, 8.20447e-06, 0.270154, 0.00292442, 2.22911e-09, 0.00280374, 2.25379e-05, 0.341299, 0.000119686, 3.4502e-07, 1.65292e-10, 6.15772e-12, 6.08249e-10, 1.60316e-10, 6.06355e-08, 0.382676, 0.153382, 1173, 1173, 0.123979, 0.0374788, 1.29139e-17, 0.042892, 0.305017, 0.490625, 8.20838e-06, 0.27345, 0.0032782, 2.54792e-09, 0.00300481, 2.1193e-05, 0.323965, 0.000131183, 2.76807e-07, 1.40367e-10, 7.09254e-12, 6.97103e-10, 1.86288e-10, 5.57563e-08, 0.396149, 0.145498, 1173, 1173, 0.130831, 0.0368272, 1.83812e-17, 0.0487363, 0.268654, 0.514943, 8.65956e-06, 0.262587, 0.00399767, 2.75057e-09, 0.0032263, 2.5381e-05, 0.324599, 0.000150108, 2.33567e-07, 1.32398e-10, 8.05529e-12, 7.57089e-10, 2.10706e-10, 6.2665e-08, 0.405413, 
0.00368421, 1.0002e+06, 1.0002e+06, 1.0002e+06, 1.00166e+06, 1.0013e+06, 0.159537, 1173, 1173, 0.0926838, 0.0554284, 7.42208e-18, 0.051089, 0.360836, 0.439955, 7.96305e-06, 0.271708, 0.00227193, 1.73877e-09, 0.00245965, 2.16952e-05, 0.361256, 9.88075e-05, 4.92672e-07, 2.05949e-10, 4.76436e-12, 4.75089e-10, 1.20615e-10, 6.20167e-08, 0.362184, 0.159124, 1173, 1173, 0.0935614, 0.0551184, 7.6256e-18, 0.0513749, 0.358113, 0.441824, 7.983e-06, 0.271283, 0.00230403, 1.75913e-09, 0.00247559, 2.18786e-05, 0.360827, 9.9825e-05, 4.85245e-07, 2.04477e-10, 4.82152e-12, 4.80491e-10, 1.22274e-10, 6.23049e-08, 0.362989, 0.158095, 1173, 1173, 0.0969887, 0.0531322, 8.082e-18, 0.0507452, 0.352063, 0.447063, 8.00335e-06, 0.271394, 0.00239267, 1.83993e-09, 0.0025274, 2.19011e-05, 0.357316, 0.000102786, 4.58566e-07, 1.97189e-10, 5.03187e-12, 5.02175e-10, 1.28443e-10, 6.18408e-08, 0.366245, 0.157692, 1173, 1173, 0.107465, 0.045671, 9.14053e-18, 0.0457896, 0.340587, 0.460479, 7.99475e-06, 0.275119, 0.00262369, 2.1027e-09, 0.00268503, 2.06719e-05, 0.342241, 0.000110939, 3.81913e-07, 1.72076e-10, 5.7045e-12, 5.73751e-10, 1.48085e-10, 5.74561e-08, 0.377199, 0.146709, 1173, 1173, 0.116314, 0.0449175, 1.44458e-17, 0.0547936, 0.290337, 0.493629, 8.64445e-06, 0.261445, 0.00339641, 2.34197e-09, 0.00296197, 2.63037e-05, 0.343735, 0.000132572, 3.0744e-07, 1.60766e-10, 6.69206e-12, 6.40854e-10, 1.74119e-10, 6.74992e-08, 0.388303, 
0.00473684, 1.00019e+06, 1.00019e+06, 1.00019e+06, 1.00157e+06, 1.00121e+06, 0.162395, 1173, 1173, 0.0809688, 0.0625884, 6.02176e-18, 0.0525309, 0.383514, 0.42039, 7.831e-06, 0.271621, 0.00198062, 1.47293e-09, 0.00227898, 2.13578e-05, 0.372806, 8.88031e-05, 5.99942e-07, 2.32476e-10, 4.11738e-12, 4.04568e-10, 1.00927e-10, 6.29375e-08, 0.351203, 0.161969, 1173, 1173, 0.0820751, 0.0620239, 6.14691e-18, 0.0525927, 0.381052, 0.422248, 7.8422e-06, 0.271466, 0.00200754, 1.49701e-09, 0.00229513, 2.14528e-05, 0.371985, 8.97207e-05, 5.89681e-07, 2.30247e-10, 4.17453e-12, 4.10881e-10, 1.02691e-10, 6.30143e-08, 0.352134, 0.161213, 1173, 1173, 0.0857298, 0.0595917, 6.46817e-18, 0.0516481, 0.375827, 0.427195, 7.84977e-06, 0.272067, 0.00207814, 1.57798e-09, 0.00234327, 2.1336e-05, 0.36804, 9.22371e-05, 5.57396e-07, 2.21708e-10, 4.36114e-12, 4.3234e-10, 1.08453e-10, 6.2241e-08, 0.355358, 0.160886, 1173, 1173, 0.0949893, 0.0525062, 7.1527e-18, 0.0475304, 0.366494, 0.438472, 7.83992e-06, 0.275592, 0.00224213, 1.79471e-09, 0.00246881, 2.03097e-05, 0.355312, 9.834e-05, 4.79022e-07, 1.9815e-10, 4.86374e-12, 4.90553e-10, 1.23795e-10, 5.85491e-08, 0.364266, 0.144887, 1173, 1173, 0.105108, 0.0520168, 1.25102e-17, 0.0601849, 0.303124, 0.479558, 8.69485e-06, 0.259088, 0.00306532, 2.05246e-09, 0.00279068, 2.7492e-05, 0.35829, 0.000122249, 3.7098e-07, 1.84481e-10, 5.83085e-12, 5.60359e-10, 1.50283e-10, 7.20764e-08, 0.376616, 
0.00578947, 1.00018e+06, 1.00018e+06, 1.00018e+06, 1.00147e+06, 1.00112e+06, 0.164703, 1173, 1173, 0.0716948, 0.0685537, 5.1413e-18, 0.0533985, 0.401173, 0.405172, 7.72524e-06, 0.271381, 0.00178273, 1.27406e-09, 0.00214569, 2.10567e-05, 0.381502, 8.17495e-05, 6.96643e-07, 2.54405e-10, 3.68149e-12, 3.52578e-10, 8.69258e-11, 6.34603e-08, 0.343085, 0.164428, 1173, 1173, 0.072898, 0.0678177, 5.20217e-18, 0.0532853, 0.399112, 0.406879, 7.72933e-06, 0.271432, 0.00180445, 1.29902e-09, 0.00216068, 2.10844e-05, 0.380466, 8.25329e-05, 6.84643e-07, 2.5172e-10, 3.73424e-12, 3.59076e-10, 8.86393e-11, 6.33805e-08, 0.344033, 0.163661, 1173, 1173, 0.0765217, 0.0651723, 5.45257e-18, 0.05219, 0.394713, 0.411395, 7.72869e-06, 0.272303, 0.00186102, 1.37557e-09, 0.00220386, 2.08967e-05, 0.37647, 8.46496e-05, 6.49216e-07, 2.42678e-10, 3.89459e-12, 3.79181e-10, 9.38289e-11, 6.24701e-08, 0.347056, 0.16363, 1173, 1173, 0.0849906, 0.0583622, 5.93729e-18, 0.0486699, 0.386638, 0.421331, 7.7203e-06, 0.275603, 0.00198852, 1.5634e-09, 0.00230966, 2.00206e-05, 0.365306, 8.9577e-05, 5.69055e-07, 2.20237e-10, 4.29579e-12, 4.29093e-10, 1.06602e-10, 5.92749e-08, 0.354682, 0.144372, 1173, 1173, 0.0958832, 0.0583863, 1.14049e-17, 0.0651905, 0.310918, 0.469613, 8.78075e-06, 0.25636, 0.00285932, 1.82917e-09, 0.00266981, 2.87836e-05, 0.37, 0.000115485, 4.26041e-07, 2.04872e-10, 5.21624e-12, 4.99046e-10, 1.32878e-10, 7.64198e-08, 0.367967, 
0.00684211, 1.00017e+06, 1.00017e+06, 1.00017e+06, 1.00137e+06, 1.00103e+06, 0.166631, 1173, 1173, 0.0646231, 0.0732164, 4.50559e-18, 0.0538005, 0.414808, 0.393544, 7.63869e-06, 0.271223, 0.00164596, 1.1287e-09, 0.00204837, 2.07637e-05, 0.387779, 7.6749e-05, 7.78417e-07, 2.71546e-10, 3.39011e-12, 3.15031e-10, 7.70667e-11, 6.36303e-08, 0.337205, 0.166307, 1173, 1173, 0.0659014, 0.0723376, 4.57796e-18, 0.0535693, 0.413012, 0.395172, 7.63895e-06, 0.271413, 0.00166472, 1.15433e-09, 0.00206275, 2.07484e-05, 0.386585, 7.74559e-05, 7.64789e-07, 2.68475e-10, 3.43987e-12, 3.21671e-10, 7.87546e-11, 6.34455e-08, 0.338175, 0.165701, 1173, 1173, 0.0694955, 0.0695476, 4.7497e-18, 0.0524152, 0.409128, 0.399406, 7.63523e-06, 0.272435, 0.001713, 1.22766e-09, 0.00210261, 2.05263e-05, 0.382593, 7.93262e-05, 7.26816e-07, 2.59092e-10, 3.58245e-12, 3.40796e-10, 8.35611e-11, 6.24712e-08, 0.341055, 0.165743, 1173, 1173, 0.0769877, 0.0633235, 5.06461e-18, 0.0494728, 0.40216, 0.408048, 7.63029e-06, 0.275346, 0.00181383, 1.38723e-09, 0.0021911, 1.98129e-05, 0.373081, 8.33274e-05, 6.49507e-07, 2.38713e-10, 3.90099e-12, 3.82848e-10, 9.40988e-11, 5.98212e-08, 0.347464, 0.141368, 1173, 1173, 0.0883799, 0.0639684, 1.08691e-17, 0.070212, 0.314202, 0.463229, 8.90353e-06, 0.253316, 0.00274353, 1.65722e-09, 0.00258851, 3.02569e-05, 0.379501, 0.000111387, 4.69984e-07, 2.21774e-10, 4.77299e-12, 4.52162e-10, 1.20107e-10, 8.07484e-08, 0.361709, 
0.00736842, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00132e+06, 1.00099e+06, 0.167461, 1173, 1173, 0.0614672, 0.0753264, 4.25835e-18, 0.053926, 0.42091, 0.388363, 7.59921e-06, 0.271154, 0.00158869, 1.06549e-09, 0.00200617, 2.0619e-05, 0.390488, 7.46215e-05, 8.17253e-07, 2.79299e-10, 3.27111e-12, 2.98831e-10, 7.28823e-11, 6.36492e-08, 0.334667, 0.16725, 1173, 1173, 0.0627889, 0.0743752, 4.31767e-18, 0.0536459, 0.419216, 0.389967, 7.5982e-06, 0.271405, 0.00160642, 1.09161e-09, 0.00202039, 2.05858e-05, 0.389219, 7.53021e-05, 8.02745e-07, 2.76027e-10, 3.31995e-12, 3.0558e-10, 7.45728e-11, 6.34186e-08, 0.335653, 0.166609, 1173, 1173, 0.0662749, 0.0716007, 4.51611e-18, 0.0524981, 0.415628, 0.39399, 7.59357e-06, 0.272451, 0.00165039, 1.16164e-09, 0.00205793, 2.036e-05, 0.385344, 7.70316e-05, 7.64582e-07, 2.66755e-10, 3.45149e-12, 3.23788e-10, 7.90981e-11, 6.24548e-08, 0.338399, 0.166691, 1173, 1173, 0.073438, 0.0655731, 4.82646e-18, 0.0497959, 0.408952, 0.402233, 7.59103e-06, 0.275203, 0.00174277, 1.31152e-09, 0.0021407, 1.97123e-05, 0.376416, 8.07341e-05, 6.87646e-07, 2.47053e-10, 3.74127e-12, 3.63127e-10, 8.88719e-11, 6.00157e-08, 0.344396, 0.141237, 1173, 1173, 0.08501, 0.0665442, 1.06866e-17, 0.0726375, 0.315116, 0.460683, 8.96876e-06, 0.251848, 0.00270089, 1.58245e-09, 0.00255559, 3.09852e-05, 0.383656, 0.000109813, 4.89445e-07, 2.29357e-10, 4.58538e-12, 4.31846e-10, 1.14662e-10, 8.28097e-08, 0.359098, 
0.00763158, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.0013e+06, 1.00096e+06, 0.167908, 1173, 1173, 0.0599594, 0.0763466, 4.14797e-18, 0.0539816, 0.423807, 0.385898, 7.58052e-06, 0.271112, 0.00156222, 1.03564e-09, 0.00198631, 2.05501e-05, 0.391773, 7.36301e-05, 8.36338e-07, 2.83037e-10, 3.21662e-12, 2.91205e-10, 7.09288e-11, 6.3654e-08, 0.333471, 0.167625, 1173, 1173, 0.0612957, 0.0753603, 4.21568e-18, 0.0536767, 0.422169, 0.387491, 7.57872e-06, 0.271393, 0.00157944, 1.06187e-09, 0.00200044, 2.05081e-05, 0.390467, 7.42977e-05, 8.21408e-07, 2.79671e-10, 3.26476e-12, 2.97977e-10, 7.26133e-11, 6.34012e-08, 0.334464, 0.167041, 1173, 1173, 0.0647469, 0.0725865, 4.37729e-18, 0.0525359, 0.418688, 0.391436, 7.57417e-06, 0.272448, 0.00162174, 1.13069e-09, 0.00203708, 2.0282e-05, 0.386639, 7.59721e-05, 7.83015e-07, 2.70424e-10, 3.39192e-12, 3.15842e-10, 7.70312e-11, 6.24436e-08, 0.337157, 0.167162, 1173, 1173, 0.0717364, 0.0666643, 4.69234e-18, 0.0499482, 0.412176, 0.399467, 7.57255e-06, 0.275125, 0.00171005, 1.27573e-09, 0.00211702, 1.96638e-05, 0.377995, 7.95292e-05, 7.06479e-07, 2.51086e-10, 3.66791e-12, 3.53837e-10, 8.64319e-11, 6.01024e-08, 0.342953, 0.1397, 1173, 1173, 0.0832818, 0.0678849, 1.06296e-17, 0.0739252, 0.315445, 0.459454, 9.00437e-06, 0.251067, 0.00268119, 1.54466e-09, 0.00253953, 3.13784e-05, 0.385767, 0.000109067, 4.99335e-07, 2.33248e-10, 4.4916e-12, 4.21589e-10, 1.11932e-10, 8.39028e-08, 0.357804, 
0.00789474, 1.00016e+06, 1.00016e+06, 1.00016e+06, 1.00127e+06, 1.00094e+06, 0.168271, 1173, 1173, 0.0585385, 0.0773087, 4.03737e-18, 0.0540188, 0.426563, 0.383564, 7.56247e-06, 0.27108, 0.00153757, 1.0077e-09, 0.00196767, 2.04807e-05, 0.392967, 7.27034e-05, 8.54688e-07, 2.86569e-10, 3.16665e-12, 2.84089e-10, 6.91129e-11, 6.36447e-08, 0.332354, 0.168092, 1173, 1173, 0.0598667, 0.0763114, 4.10969e-18, 0.0536979, 0.424998, 0.385118, 7.56015e-06, 0.271379, 0.00155405, 1.0336e-09, 0.00198146, 2.04331e-05, 0.391658, 7.33475e-05, 8.39648e-07, 2.83185e-10, 3.21338e-12, 2.90767e-10, 7.07642e-11, 6.33802e-08, 0.333332, 0.167459, 1173, 1173, 0.0632933, 0.0735287, 4.26246e-18, 0.0525641, 0.421599, 0.389007, 7.55568e-06, 0.272444, 0.00159499, 1.10146e-09, 0.00201741, 2.02065e-05, 0.38786, 7.49785e-05, 8.0088e-07, 2.73929e-10, 3.33674e-12, 3.08356e-10, 7.50937e-11, 6.24268e-08, 0.335987, 0.167595, 1173, 1173, 0.0700997, 0.0677249, 4.57004e-18, 0.050087, 0.415249, 0.396832, 7.55496e-06, 0.27504, 0.00167945, 1.2416e-09, 0.00209458, 1.96188e-05, 0.379507, 7.83956e-05, 7.2493e-07, 2.54995e-10, 3.59928e-12, 3.44997e-10, 8.41244e-11, 6.01868e-08, 0.34158, 0.140088, 1173, 1173, 0.0816751, 0.069144, 1.05551e-17, 0.0751722, 0.315612, 0.458387, 9.04014e-06, 0.250311, 0.00266481, 1.50988e-09, 0.0025253, 3.17647e-05, 0.387723, 0.000108429, 5.08366e-07, 2.36854e-10, 4.40607e-12, 4.12156e-10, 1.09439e-10, 8.4957e-08, 0.356635, 
